shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
111001,34.8885,137.164047,921
111001,34.888657,137.164185,922
111001,34.888805,137.164307,923
111001,34.88895,137.164429,924
111001,34.889084,137.164536,925
111001,34.889179,137.164612,926
111001,34.88924,137.164673,927
111001,34.889278,137.164703,928
111001,34.88932,137.164749,929
111001,34.889381,137.164795,930
111001,34.889477,137.164886,931
111001,34.889599,137.164993,932
111001,34.88974,137.165115,933
111001,34.889908,137.165253,934
111001,34.890083,137.165421,935
111001,34.890266,137.165588,936
111001,34.890461,137.165756,937
111001,34.890652,137.165924,938
111001,34.890793,137.166046,939
111001,34.890945,137.166168,940
111001,34.891121,137.166321,941
111001,34.891327,137.166504,942
111001,34.891548,137.166687,943
111001,34.891758,137.16687,944
111001,34.891949,137.167038,945
111001,34.89209,137.167175,946
111001,34.892189,137.167282,947
111001,34.892254,137.167358,948
111001,34.892311,137.16745,949
111001,34.892365,137.167526,950
111001,34.892406,137.167587,951
111001,34.892433,137.167648,952
111001,34.89241,137.167709,953
111001,34.89233,137.167725,954
111001,34.892197,137.167709,955
111001,34.892044,137.167694,956
111001,34.891907,137.167694,957
111001,34.891819,137.167694,958
111001,34.891773,137.167694,959
111001,34.891705,137.167679,960
111001,34.891582,137.167679,961
111001,34.891407,137.167679,962
111001,34.891205,137.167694,963
111001,34.890965,137.167755,964
111001,34.890713,137.167801,965
111001,34.890453,137.167862,966
111001,34.890198,137.167908,967
111001,34.889931,137.167969,968
111001,34.88966,137.16803,969
111001,34.889397,137.168076,970
111001,34.889137,137.168137,971
111001,34.888885,137.168182,972
111001,34.888645,137.168228,973
111001,34.888416,137.168274,974
111001,34.888191,137.16832,975
111001,34.88797,137.168365,976
111001,34.887768,137.168411,977
111001,34.887577,137.168472,978
111001,34.887424,137.168594,979
111001,34.887321,137.168747,980
111001,34.88723,137.168915,981
111001,34.887135,137.169083,982
111001,34.887035,137.169266,983
111001,34.886929,137.169479,984
111001,34.886814,137.169693,985
111001,34.8867,137.169891,986
111001,34.886543,137.170059,987
111001,34.886379,137.170212,988
111001,34.886208,137.170364,989
111001,34.886028,137.170532,990
111001,34.885853,137.170685,991
111001,34.885674,137.170853,992
111001,34.88549,137.171021,993
111001,34.885311,137.171188,994
111001,34.88512,137.171356,995
111001,34.884933,137.171524,996
111001,34.884747,137.171692,997
111001,34.884563,137.171844,998
111001,34.884365,137.171982,999
111001,34.884167,137.172104,1000
111001,34.883972,137.172226,1001
111001,34.883785,137.172333,1002
111001,34.883575,137.172379,1003
111001,34.883366,137.172394,1004
111001,34.883144,137.172409,1005
111001,34.882927,137.172424,1006
111001,34.882721,137.17244,1007
111001,34.882519,137.172455,1008
111001,34.882317,137.17247,1009
111001,34.882114,137.172485,1010
111001,34.881924,137.172501,1011
111001,34.881752,137.172501,1012
111001,34.88163,137.172501,1013
111001,34.881561,137.172485,1014
111001,34.8815,137.17247,1015
111001,34.881443,137.17247,1016
111001,34.881355,137.17244,1017
111001,34.881245,137.172424,1018
111001,34.881104,137.172394,1019
111001,34.880947,137.172363,1020
111001,34.880772,137.172333,1021
111001,34.880573,137.172287,1022
111001,34.880363,137.172226,1023
111001,34.880146,137.172165,1024
111001,34.879936,137.172119,1025
111001,34.879734,137.172058,1026
111001,34.879543,137.172012,1027
111001,34.879387,137.171982,1028
111001,34.879292,137.171982,1029
111001,34.879234,137.171982,1030
111001,34.879185,137.171951,1031
111001,34.879101,137.171921,1032
111001,34.878948,137.171875,1033
111001,34.87875,137.171829,1034
111001,34.87849,137.171768,1035
111001,34.878223,137.171707,1036
111001,34.877949,137.171631,1037
111001,34.877682,137.17157,1038
111001,34.877419,137.171509,1039
111001,34.877228,137.171463,1040
111001,34.877098,137.171432,1041
111001,34.877048,137.171432,1042
111001,34.876984,137.171402,1043
111001,34.876892,137.171371,1044
111001,34.876736,137.171341,1045
111001,34.876541,137.171295,1046
111001,34.876308,137.171234,1047
111001,34.876057,137.171173,1048
111001,34.875809,137.171127,1049
111001,34.87558,137.171066,1050
111001,34.875404,137.171036,1051
111001,34.87532,137.171021,1052
111001,34.875275,137.171005,1053
111001,34.875237,137.17099,1054
111001,34.875195,137.170975,1055
111001,34.875122,137.170959,1056
111001,34.875023,137.170929,1057
111001,34.87492,137.170898,1058
111001,34.874844,137.170883,1059
111001,34.874802,137.170914,1060
111001,34.874786,137.171005,1061
111001,34.874775,137.171173,1062
111001,34.874756,137.171402,1063
111001,34.874737,137.171661,1064
111001,34.874718,137.171921,1065
111001,34.874702,137.172134,1066
111001,34.874691,137.172318,1067
111001,34.874683,137.172485,1068
111001,34.874672,137.172668,1069
111001,34.874657,137.172897,1070
111001,34.874638,137.173111,1071
111001,34.874619,137.17334,1072
111001,34.874603,137.173569,1073
111001,34.874588,137.173782,1074
111001,34.874577,137.17395,1075
111001,34.874569,137.174088,1076
111001,34.87455,137.174179,1077
111001,34.874485,137.17421,1078
111001,34.874367,137.174194,1079
111001,34.874207,137.174164,1080
111001,34.874069,137.174149,1081
111001,34.873997,137.174133,1082
111001,34.873943,137.174133,1083
111001,34.873875,137.174118,1084
111001,34.873795,137.174103,1085
111001,34.873722,137.174088,1086
111001,34.873642,137.174088,1087
111001,34.873539,137.174103,1088
111001,34.873421,137.174149,1089
111001,34.87328,137.174164,1090
111001,34.873123,137.174149,1091
111001,34.872967,137.174118,1092
111001,34.872807,137.174072,1093
111001,34.872639,137.174026,1094
111001,34.872463,137.173981,1095
111001,34.872303,137.173935,1096
111001,34.872181,137.173904,1097
111001,34.872066,137.173889,1098
111001,34.871918,137.173843,1099
111001,34.871773,137.173813,1100
111001,34.87167,137.173782,1101
111001,34.871601,137.173767,1102
111001,34.871552,137.173767,1103
111001,34.871487,137.173889,1104
111001,34.871464,137.174057,1105
111001,34.871422,137.174301,1106
111001,34.87138,137.174576,1107
111001,34.871342,137.174835,1108
111001,34.871315,137.175003,1109
111001,34.8713,137.175095,1110
111001,34.871288,137.17514,1111
111001,34.871269,137.175217,1112
111001,34.871243,137.175385,1113
111001,34.871208,137.175598,1114
111001,34.871178,137.175781,1115
111001,34.871162,137.175903,1116
111001,34.871143,137.17601,1117
111001,34.87112,137.176132,1118
111001,34.87109,137.176315,1119
111001,34.871075,137.176468,1120
111001,34.871052,137.176666,1121
111001,34.871025,137.17688,1122
111001,34.870998,137.177139,1123
111001,34.870968,137.177429,1124
111001,34.87093,137.177719,1125
111001,34.870892,137.178009,1126
111001,34.870865,137.178238,1127
111001,34.870872,137.17836,1128
111001,34.870953,137.178452,1129
111001,34.871098,137.178528,1130
111001,34.8713,137.178635,1131
111001,34.871517,137.178757,1132
111001,34.871719,137.178864,1133
111001,34.871876,137.178955,1134
111001,34.871941,137.178986,1135
111001,34.87199,137.179016,1136
111001,34.872047,137.179077,1137
111001,34.872074,137.179214,1138
111001,34.872074,137.179398,1139
111001,34.87207,137.179596,1140
111001,34.872074,137.17981,1141
111001,34.872082,137.179993,1142
111001,34.872101,137.18013,1143
111001,34.872108,137.180206,1144
111001,34.872093,137.180344,1145
111001,34.87212,137.180481,1146
111001,34.872192,137.180679,1147
111001,34.872299,137.180878,1148
111001,34.872417,137.181076,1149
111001,34.872536,137.181229,1150
111001,34.872654,137.181351,1151
111001,34.872715,137.181396,1152
111001,34.872734,137.181442,1153
111001,34.872738,137.181519,1154
111001,34.872677,137.181656,1155
111001,34.872574,137.181824,1156
111001,34.872486,137.181946,1157
111001,34.872437,137.182022,1158
111001,34.872345,137.182068,1159
111001,34.872246,137.182007,1160
111001,34.872105,137.181854,1161
111001,34.871922,137.181671,1162
111001,34.871712,137.181473,1163
111001,34.871479,137.181244,1164
111001,34.871246,137.181015,1165
111001,34.871021,137.180817,1166
111001,34.8708,137.180603,1167
111001,34.870602,137.180405,1168
111001,34.870445,137.180252,1169
111001,34.870296,137.180099,1170
111001,34.870148,137.179962,1171
111001,34.870007,137.17981,1172
111001,34.869865,137.179672,1173
111001,34.869728,137.179535,1174
111001,34.869602,137.179413,1175
111001,34.869465,137.179291,1176
111001,34.869339,137.179153,1177
111001,34.869194,137.179016,1178
111001,34.869053,137.178879,1179
111001,34.8689,137.178726,1180
111001,34.868752,137.178574,1181
111001,34.868595,137.178406,1182
111001,34.868458,137.178238,1183
111001,34.868343,137.178101,1184
111001,34.868248,137.177963,1185
111001,34.868195,137.177887,1186
111001,34.868164,137.177841,1187
111001,34.868134,137.177795,1188
111001,34.868103,137.17775,1189
111001,34.868069,137.177704,1190
111001,34.868031,137.177643,1191
111001,34.867996,137.177597,1192
111001,34.86797,137.177551,1193
111001,34.867939,137.177505,1194
111001,34.867882,137.177414,1195
111001,34.867832,137.177338,1196
111001,34.867775,137.177261,1197
111001,34.867706,137.177155,1198
111001,34.867641,137.177048,1199
111001,34.867565,137.17691,1200
111001,34.867474,137.176773,1201
111001,34.867359,137.176605,1202
111001,34.867237,137.176407,1203
111001,34.8671,137.176193,1204
111001,34.866962,137.175964,1205
111001,34.866821,137.175735,1206
111001,34.866688,137.175537,1207
111001,34.866577,137.175354,1208
111001,34.866482,137.175201,1209
111001,34.866383,137.175064,1210
111001,34.866264,137.174896,1211
111001,34.866093,137.174728,1212
111001,34.865891,137.174576,1213
111001,34.865677,137.174423,1214
111001,34.865467,137.174255,1215
111001,34.865269,137.174072,1216
111001,34.865082,137.173874,1217
111001,34.864895,137.173676,1218
111001,34.864708,137.173462,1219
111001,34.864513,137.173248,1220
111001,34.864323,137.17305,1221
111001,34.864128,137.172836,1222
111001,34.863934,137.172623,1223
111001,34.863743,137.172424,1224
111001,34.863556,137.172211,1225
111001,34.863373,137.172012,1226
111001,34.863201,137.171829,1227
111001,34.863022,137.171631,1228
111001,34.862846,137.171448,1229
111001,34.862675,137.171295,1230
111001,34.862549,137.171188,1231
111001,34.86248,137.171127,1232
111001,34.862431,137.171097,1233
111001,34.862377,137.171066,1234
111001,34.862316,137.171021,1235
111001,34.862267,137.170975,1236
111001,34.86224,137.170929,1237
111001,34.86224,137.170822,1238
111001,34.862267,137.170685,1239
111001,34.862305,137.170471,1240
111001,34.86235,137.170258,1241
111001,34.862385,137.170029,1242
111001,34.862404,137.169769,1243
111001,34.862427,137.16951,1244
111001,34.86245,137.169266,1245
111001,34.86245,137.169006,1246
111001,34.862453,137.168777,1247
111001,34.862511,137.168564,1248
111001,34.862579,137.16835,1249
111001,34.862652,137.168121,1250
111001,34.862728,137.167892,1251
111001,34.86282,137.167648,1252
111001,34.862946,137.167435,1253
111001,34.863083,137.167236,1254
111001,34.863186,137.167023,1255
111001,34.863243,137.166794,1256
111001,34.863293,137.16655,1257
111001,34.863327,137.166351,1258
111001,34.863342,137.166245,1259
111001,34.863388,137.166168,1260
111001,34.863487,137.166138,1261
111001,34.86364,137.166138,1262
111001,34.863823,137.166138,1263
111001,34.863964,137.166138,1264
111001,34.864052,137.166122,1265
111001,34.86409,137.166031,1266
111001,34.864094,137.165878,1267
111001,34.864105,137.165771,1268
111001,34.864162,137.165695,1269
111001,34.864243,137.16568,1270
111001,34.864288,137.165741,1271
112001,34.8642972,137.1658843,1
112001,34.86430845,137.1662103,2
112001,34.86339205,137.1661954,3
112001,34.86323552,137.1671016,4
112001,34.86290565,137.1676129,5
112001,34.86250092,137.1687965,6
112001,34.86252754,137.1691093,7
112001,34.86245889,137.1700287,8
112001,34.86229947,137.170966,9
112001,34.86282303,137.1713449,10
112001,34.8638059,137.1723635,11
112001,34.86543175,137.1741681,12
112001,34.8657341,137.1743956,13
112001,34.86619282,137.1747348,14
112001,34.86645613,137.1750555,15
112001,34.86864884,137.1783809,16
112001,34.87235958,137.1819757,17
112001,34.8727238,137.1814417,18
112001,34.87244784,137.1811724,19
112001,34.87213979,137.1806088,20
112001,34.872117,137.180105,21
112001,34.8720457,137.1790071,22
112001,34.87088415,137.1784051,23
112001,34.8710123,137.177364,24
112001,34.8713379,137.175073,25
112001,34.8715336,137.1736275,26
112001,34.87303566,137.1740302,27
112001,34.87338447,137.1740812,28
112001,34.87364731,137.1739752,29
112001,34.8738884,137.174035,30
112001,34.87451642,137.1740994,31
112001,34.8747598,137.172045,32
112001,34.87483815,137.1707895,33
112001,34.876694,137.171227,34
112001,34.8795303,137.1718544,35
112001,34.88113037,137.1723175,36
112001,34.88180609,137.1724418,37
112001,34.8833874,137.1722943,38
112001,34.88381994,137.1722779,39
112001,34.88478723,137.1716227,40
112001,34.88669054,137.1698412,41
112001,34.8871124,137.1690354,42
112001,34.88747907,137.1684257,43
112001,34.89111863,137.1676595,44
112001,34.8916821,137.1676004,45
112001,34.89220684,137.1676339,46
112001,34.89227125,137.1674678,47
112001,34.89174325,137.1669248,48
112001,34.8884391,137.1641135,49
112001,34.88693949,137.1627423,50
112001,34.88741125,137.1618054,51
112001,34.88748964,137.1613564,52
112001,34.88745786,137.1609432,53
112001,34.88712786,137.1609344,54
112001,34.88714105,137.1606205,55
112001,34.8874579,137.160573,56
112001,34.88761186,137.1606865,57
112001,34.88763885,137.1611964,58
112001,34.88755686,137.1618511,59
112001,34.8870755,137.1626869,60
112001,34.8885007,137.1639955,61
112001,34.89228806,137.1673856,62
112001,34.89255146,137.1677311,63
112001,34.8956574,137.16892,64
112001,34.8976153,137.169883,65
112001,34.89832453,137.170178,66
112001,34.89890427,137.1701651,67
112001,34.89927784,137.1697845,68
112001,34.90083855,137.1662853,69
112001,34.9009877,137.1664095,70
112001,34.90214323,137.1671632,71
112001,34.90000472,137.1715123,72
112001,34.900396,137.1718115,73
112001,34.90075281,137.172098,74
112001,34.90228111,137.1738482,75
112001,34.90575431,137.1725016,76
112001,34.90558953,137.1722548,77
112001,34.9054158,137.172077,78
112001,34.90516582,137.1718652,79
112001,34.90464275,137.1717848,80
112001,34.90468245,137.1722335,81
112001,34.90487478,137.1728546,82
112001,34.90577,137.17349,83
112001,34.9063778,137.1739907,84
112001,34.90693356,137.1741172,85
112001,34.90724763,137.1744141,86
112001,34.90783159,137.1752406,87
112001,34.90870835,137.1765999,88
112001,34.90908078,137.1772382,89
112001,34.90911502,137.1774932,90
112001,34.90907343,137.1777606,91
112001,34.90877909,137.1781445,92
112001,34.90837068,137.1785313,93
112001,34.90807997,137.1790105,94
112001,34.90798481,137.1796958,95
112001,34.90803883,137.1801555,96
112001,34.90817383,137.1804068,97
112001,34.90814559,137.1807843,98
112001,34.90791361,137.1810329,99
112001,34.90740715,137.1816909,100
112001,34.90709773,137.1817308,101
112001,34.90551513,137.1816612,102
112001,34.90532552,137.1814035,103
112001,34.90518149,137.1806973,104
112001,34.90441832,137.1796778,105
112001,34.9018544,137.1776882,106
112001,34.90079333,137.1772117,107
112001,34.90017815,137.1772517,108
112001,34.89971938,137.1771538,109
112001,34.89989221,137.1780182,110
112001,34.89968741,137.1795725,111
112001,34.8995886,137.1798044,112
112001,34.89963603,137.1799544,113
112001,34.89728348,137.1782535,114
112001,34.89741338,137.177698,115
112001,34.89739037,137.1774237,116
112001,34.89720798,137.1772146,117
112001,34.89617799,137.1789832,118
112001,34.8961084,137.1788335,119
112001,34.8947401,137.1778572,120
112001,34.89451204,137.1777642,121
112001,34.89401665,137.1788296,122
112001,34.89562745,137.17997,123
112001,34.89514922,137.1810923,124
112001,34.89545963,137.1814875,125
112001,34.89706422,137.1822109,126
112001,34.89740818,137.1826258,127
112001,34.89741356,137.1833925,128
112001,34.89711917,137.1843789,129
112001,34.89688517,137.1855671,130
112001,34.89692138,137.1860365,131
112001,34.897072,137.1869123,132
112001,34.8969902,137.1874939,133
112001,34.8970646,137.1878328,134
112001,34.89674681,137.1880231,135
112001,34.89663822,137.1890119,136
112001,34.89651862,137.18931,137
112001,34.89633222,137.1893516,138
112001,34.8936225,137.187556,139
112001,34.89227446,137.1866891,140
112001,34.89174084,137.1861171,141
112001,34.89111389,137.1870817,142
112001,34.89023394,137.1874522,143
112001,34.88960818,137.1880774,144
112001,34.88932556,137.1885863,145
112001,34.88887515,137.1889664,146
112001,34.88866194,137.1893853,147
112001,34.8883709,137.1902436,148
112001,34.8880691,137.1904547,149
112001,34.88763088,137.1910289,150
112001,34.88584486,137.1901277,151
112001,34.88524456,137.1896954,152
112001,34.88461711,137.1890459,153
112001,34.88293841,137.1884691,154
112001,34.88137352,137.1878522,155
112001,34.88078028,137.1873591,156
112001,34.880107,137.1872452,157
112001,34.87951331,137.1871228,158
112001,34.87792315,137.1864485,159
112001,34.87706266,137.1894842,160
112001,34.8768568,137.1891868,161
112001,34.87653642,137.1888975,162
112001,34.87657073,137.1884196,163
112001,34.87720213,137.1861677,164
112001,34.87580898,137.1855564,165
112001,34.8760911,137.1849543,166
112001,34.87665075,137.183524,167
112001,34.8775038,137.1808505,168
112001,34.87784622,137.1796709,169
112001,34.8781243,137.178951,170
112001,34.87846896,137.1782808,171
112001,34.87906117,137.1774738,172
112001,34.8788507,137.1771265,173
112001,34.8785424,137.1768647,174
112001,34.87833258,137.176724,175
112001,34.8801794,137.17363,176
112001,34.8831311,137.1700613,177
112001,34.88317013,137.1699809,178
112001,34.88267558,137.1699774,179
112001,34.88236655,137.1698964,180
112001,34.88112207,137.1698412,181
112001,34.88085175,137.1696608,182
112001,34.8808175,137.1695584,183
112001,34.88073354,137.1695046,184
112001,34.88097093,137.1691067,185
112001,34.8816008,137.1672302,186
112001,34.88164641,137.1670165,187
112001,34.8793389,137.1660501,188
112001,34.87875355,137.1658813,189
112001,34.87782382,137.1655742,190
112001,34.8759723,137.1644515,191
112001,34.87473501,137.163809,192
112001,34.8733191,137.1630203,193
112001,34.87264628,137.1626575,194
112001,34.87193231,137.1624224,195
112001,34.8712312,137.162401,196
112001,34.86950413,137.1625761,197
112001,34.86540852,137.1636627,198
112001,34.86601417,137.1659508,199
112001,34.86562379,137.1661799,200
112001,34.8640804,137.1661479,201
112001,34.86407133,137.1656881,202
112001,34.86427654,137.1657031,203
112001,34.8642972,137.1658843,204
121001,34.8642972,137.1658843,1
121001,34.86430845,137.1662103,2
121001,34.86339205,137.1661954,3
121001,34.86323552,137.1671016,4
121001,34.86290565,137.1676129,5
121001,34.86250092,137.1687965,6
121001,34.86252754,137.1691093,7
121001,34.86245889,137.1700287,8
121001,34.86229947,137.170966,9
121001,34.86282303,137.1713449,10
121001,34.8638059,137.1723635,11
121001,34.86543175,137.1741681,12
121001,34.8657341,137.1743956,13
121001,34.86623853,137.1747717,14
121001,34.86645696,137.1750729,15
121001,34.86691893,137.1745538,16
121001,34.86741752,137.1735679,17
121001,34.8685542,137.170862,18
121001,34.86883699,137.170262,19
121001,34.86882043,137.1696389,20
121001,34.86939309,137.1681794,21
121001,34.8687412,137.167777,22
121001,34.86597656,137.1660991,23
121001,34.86482454,137.1617528,24
121001,34.8638248,137.161936,25
121001,34.86321132,137.1622018,26
121001,34.86343299,137.163238,27
121001,34.860013,137.164097,28
121001,34.85965695,137.164138,29
121001,34.85958155,137.1635927,30
121001,34.85700574,137.1643335,31
121001,34.8563088,137.162483,32
121001,34.85597143,137.1615538,33
121001,34.85505797,137.161985,34
121001,34.85482422,137.1612567,35
121001,34.8533836,137.161474,36
121001,34.84983259,137.1622067,37
121001,34.84916137,137.1621852,38
121001,34.8474493,137.163116,39
121001,34.84709381,137.1634079,40
121001,34.84617746,137.1623187,41
121001,34.84578879,137.1611784,42
121001,34.84515058,137.1604694,43
121001,34.84420432,137.1509731,44
121001,34.84336677,137.1513408,45
121001,34.8434034,137.1507,46
121001,34.84349237,137.1504137,47
121001,34.84410177,137.1499124,48
121001,34.84416537,137.1491309,49
121001,34.84439579,137.14865,50
121001,34.84543152,137.1475572,51
121001,34.84636687,137.14465,52
121001,34.84682992,137.1434941,53
121001,34.84702982,137.1425025,54
121001,34.84727711,137.1397016,55
121001,34.84754818,137.1396442,56
121001,34.8476401,137.1394452,57
121001,34.8475194,137.1388876,58
121001,34.84769641,137.1379339,59
121001,34.84790603,137.1376426,60
121001,34.84814506,137.1375791,61
121001,34.84824773,137.1376994,62
121001,34.84821398,137.1379381,63
121001,34.84834795,137.138095,64
121001,34.8483518,137.138378,65
121001,34.84828596,137.1387757,66
121001,34.84772313,137.1386877,67
121001,34.84782235,137.1379767,68
121001,34.84809201,137.1379743,69
121001,34.84817373,137.1377858,70
121001,34.84810203,137.1376819,71
121001,34.84788502,137.1377181,72
121001,34.84774653,137.1379481,73
121001,34.84758116,137.1388564,74
121001,34.84769267,137.1394112,75
121001,34.84758616,137.1396803,76
121001,34.84727062,137.1397787,77
121001,34.84753074,137.1370191,78
121001,34.84761042,137.13659,79
121001,34.84796004,137.1359106,80
121001,34.84917322,137.1352784,81
121001,34.85165973,137.1351971,82
121001,34.85193383,137.1350975,83
121001,34.85284333,137.1345424,84
121001,34.85363542,137.1343407,85
121001,34.85423001,137.1337174,86
121001,34.85479983,137.1329009,87
121001,34.8552679,137.13139,88
121001,34.85557561,137.1313766,89
121001,34.85571539,137.1314405,90
121001,34.85603958,137.1318195,91
121001,34.85617446,137.1314272,92
121001,34.8560975,137.131286,93
121001,34.85619569,137.131376,94
121001,34.85616521,137.1297758,95
121001,34.85623238,137.1294347,96
121001,34.85655031,137.1296177,97
121001,34.8566554,137.1297228,98
121001,34.85678399,137.1296475,99
121001,34.85691679,137.1299425,100
121001,34.85726598,137.1319411,101
121001,34.85762648,137.1326165,102
121001,34.85909485,137.1338072,103
121001,34.85976672,137.1342573,104
121001,34.86162078,137.1345318,105
121001,34.86225337,137.1345768,106
121001,34.86311777,137.134476,107
121001,34.86329486,137.1345647,108
121001,34.86345334,137.1347317,109
121001,34.86355372,137.135013,110
121001,34.8635594,137.1353124,111
121001,34.86316374,137.1378229,112
121001,34.86330915,137.1387069,113
121001,34.86425359,137.1401404,114
121001,34.86502233,137.1410047,115
121001,34.8687434,137.142538,116
121001,34.87130281,137.1434814,117
121001,34.8700429,137.147299,118
121001,34.86918019,137.1500218,119
121001,34.86803935,137.1516597,120
121001,34.86789921,137.1517755,121
121001,34.86778618,137.1515803,122
121001,34.86662433,137.1521439,123
121001,34.86523206,137.1528379,124
121001,34.8636752,137.153889,125
121001,34.8624724,137.154663,126
121001,34.86214587,137.1549427,127
121001,34.86322877,137.1570818,128
121001,34.86389813,137.1581282,129
121001,34.86417513,137.1587552,130
121001,34.86536975,137.1636075,131
121001,34.86954694,137.1624866,132
121001,34.8712312,137.162401,133
121001,34.87179313,137.1623204,134
121001,34.8727475,137.1626385,135
121001,34.87356683,137.1631007,136
121001,34.87355881,137.1639309,137
121001,34.8733713,137.164511,138
121001,34.8716856,137.173035,139
121001,34.87159787,137.1736522,140
121001,34.87307693,137.1740733,141
121001,34.87359412,137.1739806,142
121001,34.8738884,137.174035,143
121001,34.87454714,137.1740949,144
121001,34.87439569,137.1759143,145
121001,34.8747572,137.1788299,146
121001,34.87488465,137.1794449,147
121001,34.87477959,137.1798705,148
121001,34.8746498,137.180081,149
121001,34.87427829,137.1811254,150
121001,34.87342897,137.1830709,151
121001,34.87321001,137.1832825,152
121001,34.87256943,137.1823197,153
121001,34.87232485,137.1820402,154
121001,34.87276172,137.1814105,155
121001,34.87230584,137.1809793,156
121001,34.87207651,137.1804762,157
121001,34.872117,137.180105,158
121001,34.8720457,137.1790071,159
121001,34.87088415,137.1784051,160
121001,34.8710123,137.177364,161
121001,34.87106027,137.1765486,162
121001,34.86319085,137.1770401,163
121001,34.86260568,137.177897,164
121001,34.86227902,137.1785345,165
121001,34.8621104,137.17996,166
121001,34.86200642,137.1797656,167
121001,34.860189,137.179306,168
121001,34.85956225,137.1828311,169
121001,34.8595261,137.1836882,170
121001,34.8593687,137.1841749,171
121001,34.8592867,137.18401,172
121001,34.85906199,137.1839281,173
121001,34.85904143,137.1834791,174
121001,34.85899667,137.1832654,175
121001,34.85915279,137.1806966,176
121001,34.85857228,137.1806041,177
121001,34.85892321,137.1769777,178
121001,34.85724633,137.1757748,179
121001,34.85675507,137.1750707,180
121001,34.8563533,137.1757688,181
121001,34.85630081,137.1765246,182
121001,34.8564386,137.176548,183
121001,34.85655753,137.1766001,184
121001,34.85728,137.1756439,185
121001,34.85744418,137.175765,186
121001,34.85891455,137.1767805,187
121001,34.8589609,137.175001,188
121001,34.85934282,137.1738213,189
121001,34.85981944,137.1716083,190
121001,34.85991821,137.1703723,191
121001,34.86108151,137.1704317,192
121001,34.8617032,137.17061,193
121001,34.86223428,137.1709049,194
121001,34.86238657,137.1700435,195
121001,34.86239901,137.1693398,196
121001,34.86243987,137.1691411,197
121001,34.86246713,137.1687646,198
121001,34.86283679,137.1676515,199
121001,34.86317785,137.167091,200
121001,34.863366,137.1661226,201
121001,34.86403287,137.1661196,202
121001,34.86404753,137.1656463,203
121001,34.86426573,137.1656664,204
121001,34.8642972,137.1658843,205
122001,34.8642972,137.1658843,1
122001,34.86428009,137.1661746,2
122001,34.86342129,137.166229,3
122001,34.86325252,137.1670999,4
122001,34.86292427,137.167609,5
122001,34.8625092,137.1687976,6
122001,34.86254236,137.1691216,7
122001,34.86228954,137.1710327,8
122001,34.8617076,137.170728,9
122001,34.86106459,137.1705364,10
122001,34.85993373,137.1704243,11
122001,34.8598685,137.1714889,12
122001,34.859364,137.1738255,13
122001,34.85902173,137.1747576,14
122001,34.8590159,137.175113,15
122001,34.85893811,137.1770001,16
122001,34.85779096,137.1762652,17
122001,34.85673703,137.1750574,18
122001,34.85638449,137.1757394,19
122001,34.85630042,137.1765235,20
122001,34.8564386,137.176548,21
122001,34.85658246,137.1765667,22
122001,34.85730713,137.1755913,23
122001,34.85800801,137.1762344,24
122001,34.85896303,137.1768198,25
122001,34.85878178,137.1789021,26
122001,34.85855032,137.1805965,27
122001,34.85916087,137.1806604,28
122001,34.85906943,137.1827906,29
122001,34.85895161,137.183855,30
122001,34.85919058,137.1840904,31
122001,34.8592867,137.18401,32
122001,34.85941986,137.1840511,33
122001,34.85958598,137.1829319,34
122001,34.85960303,137.1827081,35
122001,34.860189,137.179306,36
122001,34.86127403,137.1795535,37
122001,34.86198309,137.1797705,38
122001,34.8621104,137.17996,39
122001,34.86217309,137.1790832,40
122001,34.86237744,137.1782857,41
122001,34.86259969,137.1777915,42
122001,34.86331302,137.1769087,43
122001,34.87107057,137.1764656,44
122001,34.8710123,137.177364,45
122001,34.87091738,137.178351,46
122001,34.87205668,137.1790008,47
122001,34.872117,137.180105,48
122001,34.87213399,137.1805242,49
122001,34.87242626,137.1810839,50
122001,34.87276958,137.1814747,51
122001,34.87238329,137.1820306,52
122001,34.87287094,137.1825906,53
122001,34.87321563,137.1832054,54
122001,34.87340709,137.1829947,55
122001,34.8746498,137.180081,56
122001,34.87483126,137.1794677,57
122001,34.87442225,137.1765977,58
122001,34.87432293,137.1758324,59
122001,34.87450876,137.1741835,60
122001,34.8738884,137.174035,61
122001,34.87355048,137.174029,62
122001,34.8731435,137.1741144,63
122001,34.87156114,137.1736761,64
122001,34.8716152,137.173099,65
122001,34.87220357,137.1698035,66
122001,34.8733713,137.164511,67
122001,34.87349079,137.1637218,68
122001,34.87354433,137.1631267,69
122001,34.87235417,137.1625356,70
122001,34.87179602,137.162378,71
122001,34.8712312,137.162401,72
122001,34.8694608,137.1625739,73
122001,34.86529545,137.1636869,74
122001,34.86413155,137.1588448,75
122001,34.86362871,137.1577317,76
122001,34.86304132,137.1567214,77
122001,34.8620902,137.1549041,78
122001,34.8624724,137.154663,79
122001,34.8636752,137.153889,80
122001,34.86539017,137.1526546,81
122001,34.86769076,137.1515932,82
122001,34.86794111,137.1517316,83
122001,34.86911011,137.1499994,84
122001,34.8697859,137.1481013,85
122001,34.8699549,137.147293,86
122001,34.87124365,137.1435125,87
122001,34.8687434,137.142538,88
122001,34.86513524,137.1411388,89
122001,34.86413832,137.1401485,90
122001,34.86322623,137.1387116,91
122001,34.86312171,137.1375189,92
122001,34.86347667,137.135098,93
